Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,KMeans_Cluster
42.0,4.0,35.0,3.0000000000000004,3.0,3.0,24900.5225363983,1359.9999999999998,1137.158936680884,1.108,4269.838542979863,79.0,0.681,0.541,1,0,0,1,0
35.0,4.0,24.0,3.0000000000000004,2.0,4.0,24424.313089325547,871.9999999999999,676.3877862352973,0.772,2172.670843215313,51.00000000000001,0.645,0.561,0,1,0,0,1
56.99999999999999,1.0,39.0,3.0000000000000004,1.0,1.0,24366.0144944077,641.0,788.2976463737493,0.66,4629.651809639657,82.0,0.519,0.446,1,0,0,1,0
42.0,4.0,34.0,2.0,3.0,3.0,26192.96925859102,468.0,4430.469644403487,0.567,2560.4647224221467,48.0,0.3677,0.09,1,1,0,0,0
56.99999999999999,3.0000000000000004,36.0,2.0,2.0,1.0,31462.20667067058,1197.0,13195.247292566502,0.637,3763.866052562642,90.0,0.698,0.069,1,0,1,0,2
56.99999999999999,1.0,49.0,3.0000000000000004,2.0,2.0,24451.254569658555,0.0,1572.754020296417,0.669,4333.004726485392,85.0,0.7,0.0,0,1,0,0,1
43.0,1.0,36.0,3.0000000000000004,2.0,2.0,25304.42637835338,2517.0,815.3638701234629,0.977,5183.9945524143795,81.0,0.8,0.753,0,0,1,0,2
60.00000000000001,1.0,49.0,3.0000000000000004,1.0,2.0,27023.68010462482,2517.0,4191.270113973198,0.781,4419.296221447686,88.0,0.692,0.361,1,0,1,0,2
43.0,4.0,30.0,3.0000000000000004,2.0,3.0,31446.06433660085,1331.0,13076.316965349071,0.519,2151.6907601410358,44.00000000000001,0.375,0.077,1,1,0,0,0
48.0,2.0,42.0,3.0000000000000004,2.0,1.0,24595.069585000285,0.0,1847.8049610764422,0.838,3286.9889346637838,59.00000000000001,0.686,0.0,1,1,0,0,0
46.0,2.0,36.0,3.0000000000000004,2.0,2.0,24366.0144944077,0.0,1409.2573965128302,0.757,4521.982151265528,79.0,0.795,0.0,0,0,1,0,2
52.0,3.0000000000000004,47.0,3.0000000000000004,3.0,3.0,27578.220548263405,941.0,6576.318039480074,0.8739999999999999,4133.847045912042,77.0,0.604,0.115,1,1,0,0,0
53.0,4.0,42.0,3.0000000000000004,3.0,3.0,25184.65024915003,0.0,2965.1661460883874,0.684,4283.624462580096,87.0,0.776,0.0,1,0,1,0,2
56.99999999999999,2.0,45.99999999999999,2.0,3.0,2.0,24709.574120105386,1139.0,976.1503541939244,1.025,4120.7637461214135,73.0,0.825,0.535,0,1,0,0,1
50.0,3.0000000000000004,36.0,3.0000000000000004,2.0,2.0,24949.193260936572,1404.0,1190.3399185287765,0.503,3518.552218940155,67.0,1.067,0.537,0,1,0,0,1
46.0,3.0000000000000004,39.0,2.0,3.0,2.0,25214.39129820894,965.0,2125.3833141284053,0.9279999999999999,3103.548421451467,58.00000000000001,0.568,0.306,0,0,0,0,1
36.0,3.0000000000000004,36.0,2.0,2.0,2.0,24500.0923896976,0.0,1666.26972670365,0.4620000000000001,1996.777084768442,52.00000000000001,0.529,0.0,0,1,0,0,1
49.00000000000001,1.0,36.0,2.0,3.0,2.0,24565.263184855314,0.0,1790.880983138197,0.65,4642.370012894523,72.0,0.895,0.0,0,0,0,0,1
38.0,3.0000000000000004,30.999999999999996,3.0000000000000004,1.0,3.0,26347.793876511285,2517.0,2882.46942645568,0.72,3841.29903856322,80.0,0.739,0.456,0,1,0,0,1
40.0,2.0,28.000000000000004,2.0,2.0,2.0,25148.046696349942,0.0,2896.2659807987975,0.694,2677.8492678780653,37.0,0.3677,0.0,0,0,1,0,2
44.0,4.0,36.0,3.0000000000000004,1.0,1.0,27182.021574308645,1540.0,5341.911626620475,0.616,3783.047216661147,75.99999999999999,0.81,0.21,0,0,0,1,1
59.0,2.0,45.99999999999999,2.0,4.0,2.0,26203.84952086098,1907.0,3161.9210242281715,0.797,4242.2349420895125,85.0,0.889,0.365,0,1,0,0,1
53.0,2.0,40.0,3.0000000000000004,1.0,3.0,24366.0144944077,0.0,1409.2573965128302,1.052,4500.3706058327025,73.0,0.921,0.0,0,0,1,0,2
53.99999999999999,3.0000000000000004,49.0,2.0,3.0,3.0,28881.18600046265,2482.0,7704.953381291956,1.08,4553.15302418661,81.0,0.688,0.223,1,1,0,0,0
51.0,0.0,45.00000000000001,3.0000000000000004,2.0,3.0,28677.28858758892,2517.0,7301.815006581577,0.708,4461.885802121175,89.0,0.978,0.236,1,0,1,0,2
45.0,3.0000000000000004,34.0,2.0,3.0,2.0,25126.065106365077,2372.0,598.8271408519894,0.772,4356.433095759723,83.0,0.729,0.797,0,0,1,0,2
52.0,3.0000000000000004,47.0,3.0000000000000004,3.0,1.0,26864.577014105114,2517.0,3885.2292366416955,0.932,2486.26023492387,50.00000000000001,0.562,0.38,0,0,0,0,1
42.0,5.0,25.000000000000004,3.0000000000000004,1.0,1.0,25045.83056706892,2238.0,569.3280080267199,0.713,4375.799023559108,77.0,0.833,0.796,0,1,0,0,1
48.0,2.0,36.0,2.0,1.0,1.0,28726.84708010558,1722.0,8029.021489985951,0.7,4301.449382901408,82.0,0.783,0.16,1,1,0,0,0
40.0,4.0,30.999999999999996,2.0,3.0,3.0,24629.809806137793,1781.0,462.9218717857392,0.9720000000000001,4587.4583676083685,69.0,0.725,0.905,0,1,0,0,1
55.0,2.0,44.0,2.0,2.0,2.0,25573.070478427944,1247.0,2553.4019595381938,0.689,3430.365223144969,61.99999999999999,0.632,0.32,1,0,1,0,2
45.0,4.0,36.0,3.0000000000000004,2.0,1.0,25967.940657705305,1289.0,3272.1615519426928,0.656,3578.5092385247194,74.0,0.762,0.273,1,1,0,0,0
40.0,3.0000000000000004,34.0,2.0,1.0,3.0,37777.86770087713,2052.0,22770.110281067744,0.477,3284.418221207994,61.99999999999999,0.476,0.059,1,0,0,0,0
33.0,3.0000000000000004,22.0,2.0,1.0,3.0,25055.13600579796,1167.0,1625.268520074618,0.744,4080.6367959517497,65.0,0.857,0.412,0,1,0,0,1
51.0,2.0,39.0,2.0,1.0,1.0,27911.83722260512,0.0,7937.762340208955,0.4620000000000001,4065.05323158147,87.0,0.673,0.0,1,0,1,0,2
58.0,3.0000000000000004,36.0,2.0,2.0,3.0,24400.84614866255,0.0,1476.1097107806247,0.4620000000000001,1932.2185464837166,30.999999999999996,0.3677,0.0,0,0,0,0,1
53.0,3.0000000000000004,36.0,2.0,3.0,1.0,24366.0144944077,629.9999999999999,799.0485073383242,0.667,4279.570877844483,79.0,0.756,0.438,0,0,1,0,2
46.0,3.0000000000000004,39.0,2.0,1.0,3.0,33069.44222846783,1724.0,15539.48715580088,0.512,4420.1007332308245,78.0,0.444,0.081,1,0,1,0,2
40.0,4.0,32.0,3.0000000000000004,1.0,1.0,24366.0144944077,0.0,1409.2573965128302,0.657,3878.6471922824876,79.0,0.927,0.0,1,0,0,1,0
47.0,4.0,39.0,3.0000000000000004,3.0,4.0,24366.0144944077,0.0,1409.2573965128302,0.854,2211.8289081015732,51.00000000000001,0.545,0.0,0,0,1,0,2
38.0,2.0,36.0,2.0,3.0,2.0,24828.121511953716,0.0,2291.4265259053122,0.51,1871.1359481776412,48.0,0.548,0.0,0,0,0,1,1
42.0,2.0,30.999999999999996,2.0,1.0,1.0,25458.135241881715,0.0,3478.0312483033904,0.797,3756.3548041074996,61.00000000000001,0.694,0.0,0,0,1,0,2
38.0,5.0,30.999999999999996,2.0,4.0,2.0,24721.447996397485,1392.0,752.7960258907217,0.787,3922.5357216099287,85.0,0.667,0.647,0,1,0,0,1
47.0,5.0,37.0,2.0,3.0,3.0,28138.34220205158,0.0,8337.509936400846,0.68,3795.5456526004036,75.0,0.923,0.0,0,0,1,0,2
45.0,2.0,37.0,3.0000000000000004,2.0,2.0,37777.86770087713,1495.0,22770.110281067744,0.52,3057.6112294786753,70.0,0.707,0.043,1,1,0,0,0
44.0,4.0,38.0,3.0000000000000004,3.0,3.0,25573.070478427944,2296.0,1565.1088866641585,0.746,4217.029952999971,77.0,0.791,0.589,0,0,1,0,2
47.0,3.0000000000000004,32.0,2.0,1.0,1.0,29123.262704750203,1304.0,9065.746216000141,0.49100000000000005,3839.6373180424607,71.0,0.868,0.112,1,0,1,0,2
48.0,1.0,38.0,3.0000000000000004,3.0,3.0,28991.36149096028,1999.0,8288.777185586105,0.661,3845.452667865555,63.0,0.537,0.176,1,0,1,0,2
42.0,4.0,36.0,3.0000000000000004,1.0,2.0,24929.53694299469,2136.0,462.9218717857392,0.722,4730.355635439048,83.0,0.886,0.83,0,0,1,0,2
42.0,3.0000000000000004,36.0,3.0000000000000004,1.0,2.0,25348.624143964553,1869.0,1529.7280980838796,0.838,4116.673261135279,84.00000000000001,0.787,0.544,0,1,0,0,1
44.0,2.0,36.0,3.0000000000000004,2.0,1.0,27182.021574308645,959.0,5836.086861378491,0.653,4583.472736618802,86.0,0.686,0.131,1,1,0,0,0
46.0,3.0000000000000004,36.0,3.0000000000000004,2.0,3.0,25822.330100940373,1333.0,2953.233301117853,0.631,4432.968026845231,84.00000000000001,0.647,0.302,0,1,0,0,1
39.0,2.0,32.0,3.0000000000000004,2.0,2.0,24504.07596894072,0.0,1673.892487011825,0.896,5231.7342883149595,91.0,0.517,0.0,1,0,0,1,0
56.99999999999999,2.0,41.0,2.0,3.0,3.0,25462.00510460935,809.0,2746.046942327333,0.778,4773.79305359633,79.0,0.9749999999999999,0.221,0,1,0,0,1
50.0,2.0,37.0,2.0,1.0,2.0,24366.0144944077,491.0,934.6125482771323,0.73,4599.409960574827,83.0,0.694,0.341,0,1,0,0,1
56.0,0.0,44.0,3.0000000000000004,2.0,1.0,24436.289789751034,768.0,801.6868432234585,0.888,3900.1908054093537,72.0,0.946,0.486,0,0,1,0,2
53.99999999999999,3.0000000000000004,49.0,3.0000000000000004,1.0,3.0,24459.73160732936,0.0,1588.9943084654324,0.664,4381.443490979488,87.0,0.642,0.0,0,1,0,0,1
50.0,3.0000000000000004,44.0,2.0,2.0,1.0,24444.770662919418,1185.0,462.9218717857392,0.687,4705.034565876048,75.99999999999999,1.0,0.742,0,1,0,0,1
56.0,1.0,49.0,2.0,2.0,2.0,24943.788937818972,1395.0,1188.4074997152816,0.528,4111.763450041694,85.0,0.7,0.536,0,1,0,0,1
38.0,3.0000000000000004,27.0,2.0,3.0,3.0,24825.16299930101,2033.0,462.9218717857392,0.49799999999999994,3618.9305449157464,66.0,0.61,0.86,0,1,0,0,1
55.0,4.0,45.99999999999999,3.0000000000000004,2.0,2.0,26090.139795917596,923.0,3834.255851030121,0.8830000000000001,4537.973966902954,61.99999999999999,0.879,0.185,0,0,1,0,2
38.0,1.0,29.0,3.0000000000000004,3.0,3.0,24722.43729371733,1290.0000000000002,854.4112508972804,0.718,3515.1684000380824,61.00000000000001,0.906,0.599,1,0,1,0,2
38.0,4.0,33.0,4.0,3.0,1.0,25645.304020165317,0.0,3827.095663249973,0.648,2064.773485068597,34.00000000000001,0.47800000000000004,0.0,0,1,0,0,1
55.0,4.0,44.0,2.0,3.0,2.0,24573.214184771907,794.0,1044.1371497824346,0.614,3728.7866733980413,80.0,0.739,0.428,1,0,1,0,2
50.0,1.0,39.0,3.0000000000000004,3.0,2.0,26282.27068298796,1396.0000000000002,3774.243352616307,0.756,3980.337949033512,75.0,0.829,0.259,1,1,0,0,0
48.0,3.0000000000000004,36.0,3.0000000000000004,3.0,3.0,24366.0144944077,965.0,470.1244853314553,0.544,3851.2661367853575,81.0,0.723,0.671,0,0,1,0,2
33.0,2.0,22.0,3.0000000000000004,2.0,3.0,26167.41022112993,1737.0,3246.682643382025,0.9849999999999999,5192.473763464736,82.0,0.783,0.338,0,0,1,0,2
44.0,3.0000000000000004,30.999999999999996,2.0,2.0,3.0,25611.614662962107,1325.0,2555.2594445363547,0.769,3763.031624392301,61.99999999999999,0.632,0.333,1,1,0,0,0
52.0,2.0,36.0,3.0000000000000004,2.0,1.0,24896.09437189027,1259.0,1226.0701641688609,0.8500000000000001,4081.456609402597,73.0,0.921,0.502,1,0,1,0,2
46.0,3.0000000000000004,36.0,2.0,3.0,1.0,27127.79213281776,1235.0,5501.739824243474,0.83,3741.322883889262,78.0,0.814,0.172,0,0,0,1,1
41.0,2.0,37.0,1.0,2.0,1.0,25519.515920691258,1171.0,2520.879779033792,0.697,4810.829301602639,75.0,0.596,0.309,1,1,0,0,0
50.0,2.0,37.0,1.0,3.0,2.0,29856.83401483899,0.0,11311.328402165393,0.696,4335.429767527051,77.0,0.674,0.0,0,1,0,0,1
39.0,2.0,33.0,1.0,3.0,4.0,24509.552607182188,1476.0,462.9218717857392,0.4620000000000001,1759.5420466644416,34.00000000000001,0.3677,0.855,1,0,1,0,2
42.0,1.0,35.0,2.0,1.0,3.0,25075.696638464822,2517.0,462.9218717857392,0.803,4435.379619236871,71.0,1.067,0.876,0,1,0,0,1
33.0,2.0,26.0,2.0,3.0,2.0,24366.0144944077,0.0,1409.2573965128302,0.613,3862.887436779178,87.0,0.891,0.0,0,0,1,0,2
44.0,2.0,34.0,4.0,3.0,3.0,24521.996141056716,0.0,1708.1740890358094,0.506,2013.3404402640203,37.0,0.423,0.0,0,0,1,0,2
42.0,5.0,36.0,2.0,1.0,1.0,27235.703807290054,0.0,6733.011897493902,0.63,3851.2661367853575,75.99999999999999,1.067,0.0,0,1,0,0,1
52.0,3.0000000000000004,41.0,2.0,3.0,2.0,24366.0144944077,787.0,645.2862850039988,0.601,4482.741965482375,89.0,0.745,0.547,0,0,1,0,2
59.0,2.0,49.0,1.0,1.0,3.0,24366.0144944077,0.0,1409.2573965128302,0.61,4453.0547502875415,72.0,0.756,0.0,0,0,1,0,2
45.0,3.0000000000000004,26.0,1.0,1.0,2.0,24661.54039638134,1195.0,827.0827236923807,0.642,4096.206860982658,80.0,0.667,0.588,0,0,0,0,1
43.0,4.0,32.0,2.0,3.0,2.0,27586.386638241805,0.0,7360.041606141097,0.691,2498.798152721757,45.99999999999999,0.84,0.0,0,0,0,0,1
59.0,1.0,47.0,2.0,4.0,2.0,26000.31745039735,357.0,4170.006263631723,0.798,2393.747125605627,41.0,0.64,0.075,1,0,1,0,2
46.0,4.0,28.000000000000004,2.0,2.0,4.0,25127.531000247545,0.0,2857.6217218959687,0.644,1997.6976717234948,37.99999999999999,0.462,0.0,1,0,1,0,2
40.0,3.0000000000000004,30.999999999999996,5.0,3.0,2.0,24838.967128329376,0.0,2312.0089607793593,0.669,2715.923224822838,40.0,0.6,0.0,0,0,1,0,2
60.00000000000001,0.0,49.0,2.0,2.0,2.0,27157.675280595962,851.0,5882.50309998943,0.814,3298.9807383872903,69.0,0.816,0.117,0,0,1,0,2
49.00000000000001,4.0,43.0,2.0,2.0,2.0,25138.767362300194,1446.0,1522.0734265803635,0.815,4398.366265660957,74.0,0.947,0.482,0,1,0,0,1
42.0,5.0,32.0,1.0,2.0,2.0,25700.576440235647,1641.0000000000002,2433.3825100977074,0.719,3671.8459316238022,75.0,0.923,0.394,1,1,0,0,0
46.0,1.0,34.0,1.0,3.0,1.0,25021.330054128015,1793.0,955.7281723895164,0.901,4522.782080058023,78.0,0.66,0.649,0,0,0,1,1
42.0,1.0,36.0,5.0,3.0,2.0,24993.377315201993,2430.0,462.9218717857392,0.698,2488.94766795736,43.00000000000001,0.433,0.898,0,1,0,0,1
53.0,3.0000000000000004,36.0,2.0,2.0,1.0,25498.26306625304,1454.0,2215.53977355934,0.8939999999999999,4776.948047460845,61.99999999999999,0.676,0.389,1,1,0,0,0
60.00000000000001,1.0,36.0,2.0,2.0,2.0,24482.16034385898,1047.0,618.4792311221806,0.727,4668.572919927314,79.0,0.795,0.627,0,1,0,0,1
55.0,3.0000000000000004,45.99999999999999,2.0,3.0,3.0,25275.252655216478,2262.0,1005.3039529991079,0.653,4255.230152777601,84.00000000000001,0.585,0.689,0,0,0,0,1
50.0,2.0,45.00000000000001,2.0,3.0,2.0,24411.333435043565,710.0,809.5029508294052,0.657,4317.638530584478,81.0,0.884,0.464,0,0,1,0,2
34.0,2.0,29.0,2.0,3.0,3.0,24897.07845967898,1897.0,606.6893198255646,0.938,4387.086186395269,74.0,0.542,0.756,0,0,1,0,2
53.99999999999999,1.0,49.0,4.0,3.0,4.0,24878.37578342176,0.0,2386.750875699962,0.722,2414.44672481903,35.0,0.522,0.0,0,1,0,0,1
48.0,3.0000000000000004,37.0,1.0,2.0,3.0,24366.0144944077,0.0,1409.2573965128302,0.584,3896.0498078101136,83.0,0.844,0.0,0,0,0,1,1
46.0,3.0000000000000004,35.0,2.0,2.0,3.0,26060.70113905751,1122.0,3599.8849702711914,0.659,4367.732422579983,87.0,0.706,0.228,1,1,0,0,0
47.0,5.0,36.0,1.0,4.0,1.0,24789.64019223981,1419.0,861.2400028451628,0.725,4111.763450041694,81.0,0.761,0.619,0,1,0,0,1
42.0,3.0000000000000004,34.0,1.0,2.0,1.0,24410.83411584349,820.0,700.8960317156262,0.908,4686.812988557888,88.0,0.833,0.537,0,0,1,0,2
45.0,2.0,36.0,1.0,2.0,2.0,26545.928911119805,2015.0,3722.20783364789,0.815,3399.7378668442493,70.0,1.0,0.339,1,1,0,0,0
44.0,3.0000000000000004,40.0,2.0,2.0,1.0,24366.0144944077,0.0,1409.2573965128302,0.773,4215.4026103098595,93.0,0.938,0.0,0,1,0,0,1
53.99999999999999,3.0000000000000004,36.0,2.0,3.0,3.0,24574.704784508387,0.0,1808.9170696381937,0.488,2364.9079697997413,57.0,0.839,0.0,0,0,1,0,2
42.0,2.0,30.0,1.0,2.0,3.0,25179.77211511295,0.0,2955.987400788149,0.808,3807.203023526963,81.0,0.884,0.0,1,1,0,0,0
53.99999999999999,3.0000000000000004,49.0,1.0,1.0,2.0,24940.840753004915,1343.0,1232.8257812646589,0.637,4269.838542979863,86.0,0.72,0.517,0,1,0,0,1
38.0,1.0,22.0,1.0,1.0,2.0,26364.7427724543,1600.0,3748.2353999258353,0.716,4791.138670593677,82.0,0.864,0.288,0,1,0,0,1
51.0,1.0,39.0,1.0,1.0,3.0,27294.333466578493,1080.0,5940.646237710853,0.561,4525.981439269034,85.0,0.7,0.143,1,0,1,0,2
41.0,3.0000000000000004,22.0,1.0,1.0,2.0,25939.823329052775,0.0,4373.248011328467,0.661,4462.68840990447,81.0,0.841,0.0,0,1,0,0,1
52.0,2.0,38.0,2.0,2.0,3.0,25090.864150001842,2517.0,462.9218717857392,0.586,4115.855052417714,89.0,0.712,0.867,0,0,1,0,2
42.0,4.0,36.0,2.0,1.0,1.0,24979.146674817297,1961.9999999999998,706.7754218664109,0.668,4533.977346692149,75.0,0.786,0.733,0,1,0,0,1
46.0,2.0,41.0,2.0,3.0,3.0,24973.74724375271,2157.0,504.34102696976584,0.637,3906.814417810996,75.99999999999999,1.067,0.809,0,0,1,0,2
55.0,1.0,47.0,2.0,3.0,1.0,24815.299378926175,1780.0000000000002,558.5053387817127,0.792,4651.1085602810745,78.0,0.773,0.76,0,0,1,0,2
33.0,1.0,36.0,1.0,1.0,2.0,25021.820242273778,1879.0,872.9432922079005,0.701,4243.8598573371955,80.0,0.778,0.68,0,0,1,0,2
47.0,2.0,36.0,1.0,3.0,3.0,25030.15232951478,2216.0,559.48935805559,0.826,4501.972352480823,78.0,0.857,0.797,0,1,0,0,1
47.0,2.0,34.0,2.0,2.0,2.0,24761.490889858378,2024.0,462.9218717857392,0.717,2228.195360062016,37.0,0.3677,0.906,0,1,0,0,1
35.0,1.0,30.0,2.0,2.0,2.0,24471.19708383916,0.0,1610.9543064398733,0.683,2441.4104262453725,53.99999999999999,0.588,0.0,0,0,1,0,2
40.0,3.0000000000000004,22.0,5.0,2.0,2.0,24510.548262176457,0.0,1686.2758828086723,0.4620000000000001,2116.974270746977,37.99999999999999,0.3677,0.0,0,1,0,0,1
41.0,1.0,28.000000000000004,1.0,3.0,1.0,27712.70391229416,585.0,7111.897257099018,0.624,3903.502916719228,74.0,0.897,0.069,0,0,1,0,2
52.0,1.0,44.0,1.0,3.0,2.0,25511.789189838884,0.0,3578.253506071995,0.544,2295.3235293373,51.00000000000001,0.5,0.0,1,0,1,0,2
56.0,2.0,37.0,2.0,2.0,3.0,25119.712148743896,0.0,2842.8887102797976,0.902,2770.6789668549077,47.0,0.382,0.0,0,0,1,0,2
41.0,3.0000000000000004,36.0,2.0,2.0,3.0,24443.274196237617,0.0,1557.4620591479013,0.61,4399.977127823712,78.0,0.592,0.0,0,1,0,0,1
38.0,3.0000000000000004,22.0,1.0,3.0,3.0,28606.11035117877,1544.0,7952.062319696733,0.716,3734.6379930637163,77.0,0.925,0.147,1,0,1,0,2
48.0,2.0,41.0,4.0,2.0,3.0,24728.867005184882,1323.0,834.8930826971706,0.687,2396.448425613216,37.99999999999999,0.407,0.61,0,0,1,0,2
53.0,4.0,34.0,1.0,2.0,3.0,29981.53826587486,0.0,11523.256984571553,0.908,3749.6755026556816,61.00000000000001,1.067,0.0,1,1,0,0,0
45.0,3.0000000000000004,36.0,1.0,2.0,2.0,24716.501065926783,1479.0,657.7498731244305,0.708,4034.6674614315702,77.0,0.75,0.69,0,1,0,0,1
56.99999999999999,0.0,47.0,2.0,3.0,1.0,26074.474094821377,1779.0,3029.3491034025733,0.536,3730.4586733992464,72.0,0.756,0.36,0,1,0,0,1
53.99999999999999,4.0,36.0,1.0,3.0,1.0,24606.488254233824,1334.0,582.1140613782422,0.694,4123.217590353762,90.0,0.765,0.694,0,0,1,0,2
45.0,4.0,33.0,2.0,1.0,3.0,25138.27890418085,2055.0,933.3471467232624,0.838,4245.4846256998835,70.0,0.628,0.685,0,0,1,0,2
38.0,3.0000000000000004,36.0,1.0,1.0,1.0,24711.05858776042,1084.0,1032.4917779477314,0.767,4416.882470017214,78.0,0.66,0.508,0,0,1,0,2
45.0,4.0,36.0,5.0,3.0,3.0,24478.174124262416,1012.0,644.9918151132227,0.886,2602.3486750371,37.99999999999999,0.52,0.609,0,1,0,0,1
33.0,0.0,36.0,6.000000000000001,3.0,3.0,24512.539482260403,0.0,1690.0852647109944,0.683,2378.4320857095445,43.00000000000001,0.536,0.0,0,0,0,0,1
46.0,4.0,36.0,1.0,3.0,1.0,24967.36496142299,2386.0,462.9218717857392,0.766,4779.31392948168,83.0,0.729,0.9,0,0,1,0,2
41.0,4.0,22.0,1.0,2.0,3.0,26118.129693549847,1670.0,3212.985209611652,0.787,4014.1074170950797,67.0,0.811,0.332,1,1,0,0,0
60.00000000000001,1.0,36.0,1.0,1.0,3.0,24817.272338318136,1488.0,848.5569593532196,0.621,3680.230891656443,83.0,0.886,0.634,0,0,1,0,2
33.0,1.0,22.0,2.0,2.0,3.0,24675.9083051682,1904.0,462.9218717857392,0.786,4097.02596458979,86.0,0.87,0.924,0,0,0,0,1
44.0,3.0000000000000004,38.0,5.0,2.0,2.0,24468.20647309109,0.0,1605.2269582687475,0.6,1712.8393233040078,39.0,0.56,0.0,1,0,1,0,2
53.0,3.0000000000000004,42.0,1.0,1.0,3.0,25096.244498870514,2041.0,863.1908266876403,0.9269999999999999,3925.8437183064843,70.0,0.75,0.7,0,0,1,0,2
33.0,1.0,22.0,2.0,2.0,2.0,24400.346671126998,0.0,1475.151482141707,0.723,4274.705369129911,87.0,0.851,0.0,0,1,0,0,1
46.0,1.0,36.0,1.0,3.0,3.0,25173.42946516712,2517.0,551.6164181868336,0.841,4404.003651732215,77.0,0.974,0.819,0,1,0,0,1
40.0,4.0,26.0,2.0,2.0,3.0,32907.24456861135,1652.0,15316.270992670352,0.523,3700.3388506827114,75.99999999999999,0.689,0.079,1,0,1,0,2
46.0,2.0,34.0,2.0,3.0,3.0,24523.48905059757,894.0,849.5327435741528,0.691,4416.882470017214,79.0,0.837,0.51,1,1,0,0,0
52.0,2.0,45.00000000000001,1.0,1.0,1.0,25723.13947791899,0.0,3971.800725381816,0.856,5253.252676381945,83.0,0.694,0.0,0,0,1,0,2
45.0,3.0000000000000004,37.0,1.0,3.0,2.0,24867.543082895776,0.0,2366.2129795028745,0.706,4911.308752689562,88.0,0.63,0.0,1,0,0,0,0
39.0,3.0000000000000004,30.0,2.0,3.0,3.0,25918.83890425975,0.0,4334.459450412914,0.717,2375.7280764774555,49.0,0.75,0.0,1,1,0,0,0
41.0,2.0,36.0,2.0,1.0,2.0,24473.689052934158,1093.0,556.5372160622013,0.65,4191.789569245827,82.0,0.822,0.661,0,1,0,0,1
49.00000000000001,4.0,36.0,1.0,3.0,3.0,24418.82231869848,999.0000000000001,540.7881926020821,0.786,3878.6471922824876,53.00000000000001,1.067,0.647,0,0,1,0,2
60.00000000000001,1.0,49.0,1.0,2.0,1.0,25438.295086273993,972.0,2549.6866896061924,0.578,3889.4222266140773,63.0,0.46499999999999997,0.269,1,0,1,0,2
37.0,3.0000000000000004,24.0,1.0,2.0,3.0,25350.56554855866,1064.0,2295.1696999010096,0.8509999999999999,4605.780895510824,75.99999999999999,0.854,0.31,1,0,1,0,2
50.0,2.0,45.99999999999999,2.0,3.0,2.0,26555.289804660748,622.0,4968.096092973865,0.728,4225.164457121434,91.0,0.655,0.104,1,0,1,0,2
46.0,2.0,33.0,2.0,3.0,1.0,24963.436790896845,1517.0000000000002,1109.0850251992522,0.721,4369.346032420371,83.0,0.804,0.574,0,1,0,0,1
59.0,1.0,49.0,2.0,2.0,1.0,25371.91348207962,603.0,2764.513955449188,0.692,4159.168870636823,81.0,0.473,0.173,0,1,0,0,1
49.00000000000001,5.0,36.0,1.0,3.0,2.0,25270.387865468605,2085.0,1167.1437486225827,0.4620000000000001,4067.51469279546,83.0,0.627,0.637,0,0,0,1,1
35.0,0.0,36.0,1.0,2.0,2.0,25147.070046921413,1462.0,1523.0303533684414,0.718,4120.7637461214135,71.0,0.732,0.484,0,1,0,0,1
52.0,3.0000000000000004,41.0,2.0,1.0,2.0,24546.869174167387,0.0,1755.7310055613145,0.516,4555.548546080913,79.0,0.756,0.0,0,0,1,0,2
33.0,0.0,22.0,6.000000000000001,1.0,4.0,24366.0144944077,0.0,1409.2573965128302,0.781,2523.847780986063,40.0,0.6,0.0,0,0,1,0,2
41.0,1.0,30.999999999999996,2.0,2.0,2.0,25093.30987161494,1201.0,1667.2226638197458,0.729,3891.0793510332655,68.00000000000001,0.659,0.413,0,1,0,0,1
45.0,4.0,36.0,1.0,3.0,3.0,25952.21696190235,0.0,4396.14805044858,0.593,4715.325552922495,89.0,0.745,0.0,0,0,1,0,2
37.0,2.0,26.0,1.0,1.0,2.0,24366.0144944077,0.0,1409.2573965128302,0.587,3655.9037229834885,84.00000000000001,0.68,0.0,0,0,1,0,2
47.0,2.0,42.0,1.0,3.0,3.0,24366.0144944077,0.0,1409.2573965128302,0.677,4214.5888837099055,73.0,0.587,0.0,0,1,0,0,1
41.0,4.0,36.0,6.000000000000001,2.0,2.0,24474.1874242255,0.0,1616.680704329234,0.496,2084.9391254112093,37.0,0.3677,0.0,0,1,0,0,1
47.0,4.0,30.0,1.0,1.0,1.0,24366.0144944077,601.0,827.3756440551273,1.0,4251.170158633258,83.0,0.729,0.418,0,0,0,0,1
51.0,2.0,36.0,2.0,1.0,1.0,24366.0144944077,0.0,1409.2573965128302,0.765,4410.444214373914,65.0,0.625,0.0,0,0,0,0,1
53.0,2.0,37.0,1.0,4.0,3.0,26186.817961681485,2500.0,2583.1097298252303,0.869,4527.580905343503,85.0,0.809,0.482,0,1,0,0,1
